id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,id_vial,desc_clase,desc_nombre,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra,cal_edificio
7165,40002438,4,SALAMANCA           ,404,GUINDALERA          ,11018787,1,593300,CALLE                   ,PILAR DE ZARAGOZA                                 ,NUM,98,28028,1,Puerta Calle,1,Abierto,20,,PB,,,,TIEMPOS MAGICOS,2,Estacional,1,Abierta,15.48,,04/03/2019,11018787,1,593300,CALLE                   ,PILAR DE ZARAGOZA                                 ,NUM,98,  ,Acera,,,,,0,0.0,7,0.0,20,0.0,  
6836,270520035,1,CENTRO              ,102,EMBAJADORES         ,11001417,1,152000,PLAZA                   ,CASCORRO                                          ,NUM,17,28005,1,Puerta Calle,1,Abierto,10,,PB,04B,,,LA COCINA MANDARINA,1,Anual,1,Abierta,21.24,21.24,31/12/9999,11001859,1,152000,PLAZA                   ,CASCORRO                                          ,NUM,6,  ,Plaza peatonal,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,6,6.0,24,24.0,  
7168,280066558,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11139437,1,524900,CALLE                   ,MOVINDA                                           ,NUM,2,28037,1,Puerta Calle,1,Abierto,20,,PB,IZ,,,CAFETERIA-PANISIMO-PANADERIA,1,Anual,1,Abierta,5.76,5.76,07/03/2019,11139437,1,524900,CALLE                   ,MOVINDA                                           ,NUM,2,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,4,4.0,8,8.0,  
6838,270544086,18,VILLA DE VALLECAS   ,1801,CASCO H.VALLECAS    ,11130374,1,288040,PASEO                   ,FEDERICO GARCIA LORCA                             ,NUM,16,28031,1,Puerta Calle,1,Abierto,20,,PB,B,,,VOLAPIE,1,Anual,1,Abierta,57.26,57.26,13/06/2018,11130374,1,288040,PASEO                   ,FEDERICO GARCIA LORCA                             ,NUM,16,  ,Bulevar,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,10,10.0,38,38.0,  
7183,270519414,4,SALAMANCA           ,402,GOYA                ,11015336,1,360000,CALLE                   ,HERMOSILLA                                        ,NUM,105,28009,1,Puerta Calle,1,Abierto,20,,PB,02,,,TITA DE BUENOS AIRES,1,Anual,1,Abierta,3.69,3.69,01/04/2019,11015245,1,88998603,CALLE                   ,ALCALA                                            ,NUM,116,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,4,2.0,12,4.0,  
6841,270563723,3,RETIRO              ,305,LOS JERONIMOS       ,11012893,1,523900,CALLE                   ,MORETO                                            ,NUM,7,28014,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,QUBEK,1,Anual,1,Abierta,8.33,8.33,14/06/2018,11012893,1,523900,CALLE                   ,MORETO                                            ,NUM,7,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,4,4.0,8,8.0,  
7185,280029773,6,TETUAN              ,601,BELLAS VISTAS       ,11028677,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,173,28020,1,Puerta Calle,1,Abierto,20,,PB,L,,,BANDEROLA,1,Anual,1,Abierta,5.4,5.4,01/04/2019,11028677,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,173,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,2,2.0,4,4.0,  
6859,270514032,2,ARGANZUELA          ,205,DELICIAS            ,11009750,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,113,28045,1,Puerta Calle,1,Abierto,10,,PB,02,,,LA PUA CAFE BAR,1,Anual,1,Abierta,7.38,7.38,21/06/2018,11009750,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,113,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,2,2.0,7,7.0,  
7194,270086152,5,CHAMARTIN           ,501,EL VISO             ,11020922,1,353200,PASEO                   ,LA HABANA                                         ,NUM,15,28036,1,Puerta Calle,1,Abierto,20,,PB,01,,,LA TERTULIA,1,Anual,1,Abierta,47.24,47.24,09/04/2019,11020922,1,353200,PASEO                   ,LA HABANA                                         ,NUM,15,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,1,1.0,12,12.0,40,40.0,  
6861,270357353,15,CIUDAD LINEAL       ,1502,PUEBLO NUEVO        ,11107235,1,105900,CALLE                   ,BETANCUNIA                                        ,NUM,3,28017,1,Puerta Calle,1,Abierto,30,,PB,01,,,BAR CORREOS,2,Estacional,1,Abierta,25.92,,21/06/2018,11107235,1,105900,CALLE                   ,BETANCUNIA                                        ,NUM,3,  ,Calle peatonal,,,,,0,0.0,8,0.0,32,0.0,  
7198,285005607,2,ARGANZUELA          ,204,LEGAZPI             ,31013151,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,181,28045,1,Puerta Calle,1,Abierto,20,,PB,,,,CAFETERÍA,1,Anual,1,Abierta,45.76,45.76,12/04/2019,31013151,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,181, B,Acera,09:00:00,23:00:00,09:00:00,23:00:00,1,1.0,25,25.0,50,50.0, B
6863,80000922,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,31016322,1,50800,CALLE                   ,ANGEL MUGICA                                      ,NUM,54,28034,1,Puerta Calle,1,Abierto,40,,PB,,,,EL RINCONCITO DE TEFFY,1,Anual,1,Abierta,10.98,10.98,22/06/2018,31016322,1,50800,CALLE                   ,ANGEL MUGICA                                      ,NUM,54,  ,Superficie en parcela privada,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,5,5.0,10,10.0,  
7200,270468989,6,TETUAN              ,602,CUATRO CAMINOS      ,11029324,1,201600,CALLE                   ,AVIADOR ZORITA                                    ,NUM,21,28020,1,Puerta Calle,1,Abierto,10,,PB,A,,,BAR RESTAURANTE TORRIJOS,1,Anual,1,Abierta,3.4,3.4,22/04/2019,11029324,1,201600,CALLE                   ,AVIADOR ZORITA                                    ,NUM,21,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,2,2.0,4,4.0,  
6614,60002625,6,TETUAN              ,603,CASTILLEJOS         ,11030537,1,355700,CALLE                   ,HERMANO GARATE                                    ,NUM,6,28020,1,Puerta Calle,1,Abierto,10,,PB,,,,CERVECERIA PEDRO MIGUEL,1,Anual,1,Abierta,92.88,92.88,06/03/2018,11030537,1,355700,CALLE                   ,HERMANO GARATE                                    ,NUM,6,  ,Superficie en parcela privada,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,16,16.0,48,48.0,  
7204,270535669,19,VICALVARO           ,1902,VALDEBERNARDO,20124447,1,2478,BULEVAR                 ,JOSE PRAT                                         ,NUM,32,28032,1,Puerta Calle,1,Abierto,10,,PB,04,,,BAR RESTAURANTE LA GRUTA,1,Anual,1,Abierta,41.84,41.84,25/04/2019,20124447,1,2478,BULEVAR                 ,JOSE PRAT                                         ,NUM,32, B,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,14,14.0,46,46.0, B
6616,270017898,21,BARAJAS             ,2101,ALAMEDA DE OSUNA    ,31033256,1,13000,PASEO                   ,ALAMEDA DE OSUNA                                  ,NUM,71,28042,1,Puerta Calle,1,Abierto,20,,PB,03,,,CAFETERIA CHARANTOS,1,Anual,1,Abierta,21.0,21.0,07/03/2018,20156589,1,13000,PASEO                   ,ALAMEDA DE OSUNA                                  ,NUM,71,  ,Otros,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,6,6.0,24,24.0, B
7205,280065222,19,VICALVARO           ,1902,VALDEBERNARDO,20126050,1,2480,CALLE                   ,TREN DE ARGANDA                                   ,NUM,12,28032,1,Puerta Calle,1,Abierto,40,,PB,D,,,CAFETERÍA PANADERÍA PAM LUNA,1,Anual,1,Abierta,10.05,10.05,25/04/2019,20106939,1,2483,BULEVAR                 ,INDALECIO PRIETO                                  ,NUM,9,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,5,5.0,18,18.0, J
6621,110000563,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11075299,1,526000,PASEO                   ,MARCELINO CAMACHO                                 ,NUM,27,28025,1,Puerta Calle,1,Abierto,40,,PB,05,,,CAFETERIA EL PASEO,1,Anual,1,Abierta,19.26,19.26,09/03/2018,11075299,1,526000,PASEO                   ,MARCELINO CAMACHO                                 ,NUM,27,  ,Acera,10:00:00,00:00:00,10:00:00,00:30:00,0,0.0,6,6.0,21,21.0,  
7206,285032808,18,VILLA DE VALLECAS   ,1803,ENSANCHE DE VALLECAS,31024838,1,31000516,AVENIDA                 ,LA GAVIA                                          ,NUM,39,28051,1,Puerta Calle,1,Abierto,20,,PB,02,,,PICKA-PIZZA,2,Estacional,1,Abierta,30.0,,25/04/2019,31024838,1,31000516,AVENIDA                 ,LA GAVIA                                          ,NUM,39, A,Acera,,,,,0,0.0,7,0.0,28,0.0, A
6623,270147571,11,CARABANCHEL         ,1102,OPAÑEL              ,11070740,1,503400,CALLE                   ,MERCEDES ARTEAGA                                  ,NUM,52,28019,1,Puerta Calle,1,Abierto,10,,PB,01,,,SIDRERÍA ASGAYA,1,Anual,1,Abierta,6.48,6.48,09/03/2018,20021188,1,791800,CALLE                   ,VIRGEN DE BELEN                                   ,NUM,9,  ,Acera,10:00:00,00:00:00,10:00:00,00:30:00,0,0.0,2,2.0,8,8.0,  
7212,280022111,5,CHAMARTIN           ,503,CIUDAD JARDIN       ,11023952,1,324300,CALLE                   ,GARCIA LUNA                                       ,NUM,1,28002,1,Puerta Calle,1,Abierto,10,B,PB,4B,,,LA PROSPERA -TABERNA Y COLMADO,1,Anual,1,Abierta,29.16,29.16,03/05/2019,11023952,1,324300,CALLE                   ,GARCIA LUNA                                       ,NUM,1,  ,Plaza con bandas permanentes de circulación rodada,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,9,9.0,36,36.0,  
6630,270062521,3,RETIRO              ,304,IBIZA               ,11012244,1,370400,CALLE                   ,IBIZA                                             ,NUM,74,28009,1,Puerta Calle,1,Abierto,20,,PB,DR,,,BAR IBIZA 74,1,Anual,1,Abierta,20.35,20.35,13/03/2018,11012244,1,370400,CALLE                   ,IBIZA                                             ,NUM,74,  ,Bulevar,08:00:00,01:00:00,08:00:00,01:00:00,1,1.0,6,6.0,16,16.0,  
7218,280019728,3,RETIRO              ,301,PACIFICO            ,11010865,1,158900,CALLE                   ,CAVANILLES                                        ,NUM,28,28007,1,Puerta Calle,1,Abierto,20,,PB,01,,,INDEMA CARPINTERÍA Y EBANISTERÍA,1,Anual,1,Abierta,28.08,28.08,07/05/2019,11010865,1,158900,CALLE                   ,CAVANILLES                                        ,NUM,28,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,10,10.0,40,40.0,  
6636,270273266,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11025696,1,291000,CALLE                   ,FELIX BOIX                                        ,NUM,14,28036,1,Puerta Calle,1,Abierto,60,,PB,2B,,,SANTAGLORIA,1,Anual,1,Abierta,23.12,23.12,14/03/2018,31031556,1,417900,CALLE                   ,JUAN RAMON JIMENEZ                                ,NUM,30,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,7,7.0,28,28.0,  
7222,280032304,6,TETUAN              ,604,ALMENARA            ,20097414,1,91300,CALLE                   ,BARACALDO                                         ,NUM,46,28029,1,Puerta Calle,1,Abierto,10,,PB,,,,RESTAURANTE CASA JOSE LUIS,2,Estacional,1,Abierta,25.54,,06/06/2023,20097579,1,79950,AVENIDA                 ,ASTURIAS                                          ,NUM,57,  ,Acera,,,,,0,0.0,8,0.0,30,0.0,  
6638,270448945,1,CENTRO              ,101,PALACIO             ,11000637,1,706300,CALLE                   ,SEGOVIA                                           ,NUM,8,28005,1,Puerta Calle,1,Abierto,30,,PB,03,,,YAKUZA SUSHI,1,Anual,1,Abierta,7.02,7.02,15/03/2018,11000637,1,706300,CALLE                   ,SEGOVIA                                           ,NUM,8,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,3,3.0,9,9.0,  
7223,285046582,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,11110744,1,795100,CALLE                   ,VIRGEN DEL PORTILLO                               ,NUM,1,28027,1,Puerta Calle,1,Abierto,10,,PB,,,,BAR RESTAURANTE,1,Anual,1,Abierta,23.76,23.76,10/05/2019,11110744,1,795100,CALLE                   ,VIRGEN DEL PORTILLO                               ,NUM,1,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,14,14.0,32,32.0,  
6643,270522941,4,SALAMANCA           ,401,RECOLETOS           ,11014516,1,773000,CALLE                   ,VELAZQUEZ                                         ,NUM,30,28001,1,Puerta Calle,1,Abierto,20,,PB,03,,,JOSELITOS,1,Anual,1,Abierta,10.8,10.8,19/03/2018,11014516,1,773000,CALLE                   ,VELAZQUEZ                                         ,NUM,30,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,6,6.0,9,9.0,  
7228,270494182,19,VICALVARO           ,1902,VALDEBERNARDO,20104123,1,2483,BULEVAR                 ,INDALECIO PRIETO                                  ,NUM,17,28032,1,Puerta Calle,1,Abierto,10,,PB,,,,BAR ASADOR EL BULEVAR,1,Anual,1,Abierta,24.89,13.1,13/05/2019,20104123,1,2483,BULEVAR                 ,INDALECIO PRIETO                                  ,NUM,17, A,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,11,11.0,31,31.0, A
6649,270177809,16,HORTALEZA           ,1603,CANILLAS            ,11117133,1,524650,CALLE                   ,MOTA DEL CUERVO                                   ,NUM,11,28043,1,Puerta Calle,1,Abierto,20,,PB,03,,,PUB OSWAN,1,Anual,1,Abierta,35.0,35.0,20/03/2018,11117134,1,524650,CALLE                   ,MOTA DEL CUERVO                                   ,NUM,9,  ,Superficie en parcela privada,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,10,10.0,40,40.0,  
7230,40002742,4,SALAMANCA           ,405,LISTA               ,11019167,1,405300,CALLE                   ,JOSE ORTEGA Y GASSET                              ,NUM,89,28006,1,Puerta Calle,1,Abierto,10,,PB,,,,RESTAURANTE,1,Anual,1,Abierta,13.1,13.1,14/05/2019,11019167,1,405300,CALLE                   ,JOSE ORTEGA Y GASSET                              ,NUM,89,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,5,5.0,14,14.0,  
6605,270074115,4,SALAMANCA           ,402,GOYA                ,11015523,1,290200,AVENIDA                 ,FELIPE II                                         ,NUM,17,28009,1,Puerta Calle,1,Abierto,20,,PB,A,,,RICOS TACOS,1,Anual,1,Abierta,37.44,37.44,01/03/2018,11015523,1,290200,AVENIDA                 ,FELIPE II                                         ,NUM,17,  ,Plaza peatonal,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,11,11.0,44,44.0,  
18602,270537781,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038869,1,294000,CALLE                   ,FERNANDO EL CATOLICO                              ,NUM,76,28015,1,Puerta Calle,1,Abierto,10,,PB,01,,,BAR CAPRICHOS JJ,1,Anual,1,Abierta,4.5,4.5,31/12/9999,11038869,1,294000,CALLE                   ,FERNANDO EL CATOLICO                              ,NUM,76,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,5,5.0,10,10.0,  
6606,270022046,21,BARAJAS             ,2101,ALAMEDA DE OSUNA    ,31033404,1,134000,AVENIDA                 ,CANTABRIA                                         ,NUM,36,28042,1,Puerta Calle,1,Abierto,20,,PB,05,,,EL TAPEO DE YADRI,1,Anual,1,Abierta,22.62,22.62,02/03/2018,31033404,1,134000,AVENIDA                 ,CANTABRIA                                         ,NUM,36,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,6,6.0,24,24.0,  
18618,280007800,1,CENTRO              ,101,PALACIO             ,11001051,1,319900,PLAZA                   ,GABRIEL MIRO                                      ,NUM,1,28005,1,Puerta Calle,1,Abierto,10,,PB,01,,,MARIA PANDORA CHAMPAÑERIA LIBRERIA,1,Anual,1,Abierta,11.7,11.7,20/04/2021,11001051,1,319900,PLAZA                   ,GABRIEL MIRO                                      ,NUM,1,  ,Acera,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,5,5.0,15,15.0,  
6607,270399675,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11133744,1,696300,CALLE                   ,SANTA LEONOR                                      ,NUM,13,28037,1,Puerta Calle,1,Abierto,10,,PB,,,,BAR RESTAURANTE CON TIENDA DE CONVENIENCIA,2,Estacional,1,Abierta,7.8,,05/03/2018,20052966,1,88998603,CALLE                   ,ALCALA                                            ,NUM,474,  ,Acera,,,,,0,0.0,3,0.0,8,0.0,  
18627,270399766,1,CENTRO              ,105,UNIVERSIDAD         ,11005422,1,467700,CALLE                   ,MANUELA MALASAÑA                                  ,NUM,39,28004,1,Puerta Calle,1,Abierto,30,,PB,02,,,AL TAPERIA,2,Estacional,1,Abierta,12.6,,22/04/2021,20005888,1,88999461,CALLE                   ,SAN BERNARDO                                      ,NUM,88,  ,Acera,,,,,0,0.0,5,0.0,16,0.0,  
6609,200001578,20,SAN BLAS-CANILLEJAS ,2004,ARCOS               ,31005021,1,88998067,CALLE                   ,AQUITANIA                                         ,NUM,25,28032,1,Puerta Calle,1,Abierto,10,,PB,04,,,PIZZAHUT,2,Estacional,1,Abierta,18.0,,05/03/2018,31005021,1,88998067,CALLE                   ,AQUITANIA                                         ,NUM,25, B,Acera,,,,,0,0.0,8,0.0,32,0.0, B
18639,270129232,8,FUENCARRAL-EL PARDO ,804,EL PILAR            ,11045968,1,617250,CALLE                   ,PUERTO DE MASPALOMAS                              ,NUM,7,28029,1,Puerta Calle,1,Abierto,20,,PB,05,,,BODEGAS SANZ,1,Anual,1,Abierta,15.84,15.84,26/04/2021,11045968,1,617250,CALLE                   ,PUERTO DE MASPALOMAS                              ,NUM,7,  ,Calle peatonal,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,6,6.0,20,20.0,  
6627,280038048,7,CHAMBERI            ,705,RIOS ROSAS          ,11041893,1,694525,CALLE                   ,SANTA ENGRACIA                                    ,NUM,108,28003,1,Puerta Calle,1,Abierto,20,,PB,DR,,,HOME BURGUER BAR,1,Anual,1,Abierta,24.29,19.6,31/12/9999,11041893,1,694525,CALLE                   ,SANTA ENGRACIA                                    ,NUM,108,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,8,8.0,32,32.0,  
18667,270269200,1,CENTRO              ,102,EMBAJADORES         ,11002382,1,765600,CALLE                   ,VALENCIA                                          ,NUM,4,28012,1,Puerta Calle,1,Abierto,10,,PB,01,,,MESON PORTOMARIN RESTAURANTE,1,Anual,1,Abierta,11.7,11.7,30/04/2021,11002382,1,765600,CALLE                   ,VALENCIA                                          ,NUM,4,  ,Plaza con bandas permanentes de circulación rodada,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,5,5.0,15,15.0,  
6637,285004554,2,ARGANZUELA          ,202,ACACIAS             ,11008631,1,582400,PLAZA                   ,PEÑUELAS                                          ,NUM,7,28005,1,Puerta Calle,1,Abierto,10,01,PB,02,,,EL JARDIN DEL EDEN,1,Anual,1,Abierta,43.23,43.23,15/03/2018,11008631,1,582400,PLAZA                   ,PEÑUELAS                                          ,NUM,7,  ,Plaza peatonal,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,11,11.0,40,40.0,  
18672,270243087,3,RETIRO              ,301,PACIFICO            ,11010860,1,158900,CALLE                   ,CAVANILLES                                        ,NUM,18,28007,1,Puerta Calle,1,Abierto,10,,PB,L3,,,BAR LIDER,1,Anual,1,Abierta,6.63,6.63,30/04/2021,11010860,1,158900,CALLE                   ,CAVANILLES                                        ,NUM,18,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,7,0.0,24,0.0,  
6640,270535979,1,CENTRO              ,106,SOL                 ,11007773,1,803400,CALLE                   ,ZARAGOZA                                          ,NUM,9,28012,1,Puerta Calle,1,Abierto,10,,PB,02,,,BIE-BI,1,Anual,1,Abierta,17.0,17.0,19/03/2018,11007773,1,803400,CALLE                   ,ZARAGOZA                                          ,NUM,9,  ,Calle peatonal,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,5,5.0,13,13.0,  
18691,150001861,15,CIUDAD LINEAL       ,1503,QUINTANA            ,11109254,1,88998603,CALLE                   ,ALCALA                                            ,NUM,329,28027,1,Puerta Calle,1,Abierto,20,,PB,A,,,"BOKATINES, BOKATERÍA CERVECERÍA",1,Anual,1,Abierta,11.55,11.55,06/05/2021,11109254,1,88998603,CALLE                   ,ALCALA                                            ,NUM,329,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,5,5.0,12,12.0,  
6642,270537723,16,HORTALEZA           ,1604,PINAR DEL REY       ,20047686,1,88997349,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,69,28043,1,Puerta Calle,1,Abierto,10,,PB,19,,,BUCARO CERVECERIA,1,Anual,1,Abierta,32.4,32.4,19/03/2018,20056853,1,88997349,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,67, C,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,10,10.0,40,40.0,  
18700,280008300,1,CENTRO              ,102,EMBAJADORES         ,11001878,1,333800,PLAZA                   ,GENERAL VARA DE REY                               ,NUM,5,28005,1,Puerta Calle,1,Abierto,20,,PB,02,,,CAFE RIVAS,1,Anual,1,Abierta,12.96,12.96,07/05/2021,11001878,1,333800,PLAZA                   ,GENERAL VARA DE REY                               ,NUM,5,  ,Plaza con bandas permanentes de circulación rodada,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,4,4.0,16,16.0,  
6656,285005626,2,ARGANZUELA          ,204,LEGAZPI             ,31015022,1,31000444,CALLE                   ,SODIO                                             ,NUM,2,28045,1,Puerta Calle,1,Abierto,10,,PB,04,,,RESTAURANTE TRENDING TAPAS,1,Anual,1,Abierta,38.94,38.94,31/12/9999,31012923,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,198, B,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,12,12.0,48,48.0, B
18724,270568687,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11133508,1,696300,CALLE                   ,SANTA LEONOR                                      ,NUM,52,28037,12,PC Asociado,1,Abierto,10,,PB,,,,FACTORY FIT,1,Anual,1,Abierta,27.54,27.54,14/05/2021,11133508,1,696300,CALLE                   ,SANTA LEONOR                                      ,NUM,52,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,11,11.0,35,35.0,  
17557,40002123,4,SALAMANCA           ,401,RECOLETOS           ,11014103,1,710300,CALLE                   ,SERRANO                                           ,NUM,43,28001,1,Puerta Calle,1,Abierto,30,,PB,,,,FIVE GUYS,1,Anual,1,Abierta,16.2,16.2,21/05/2020,11014104,1,710300,CALLE                   ,SERRANO                                           ,NUM,45,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,5,5.0,14,14.0,  
17548,270566348,1,CENTRO              ,102,EMBAJADORES         ,11002383,1,765600,CALLE                   ,VALENCIA                                          ,NUM,8,28012,1,Puerta Calle,1,Abierto,10,,PB,,,,TGB THE GOOD BURGUER,2,Estacional,1,Abierta,7.92,,14/05/2020,11002383,1,765600,CALLE                   ,VALENCIA                                          ,NUM,8,  ,Acera,,,,,0,0.0,3,0.0,10,0.0,  
17559,270534862,1,CENTRO              ,106,SOL                 ,20006658,1,93000,CALLE                   ,BARCELONA                                         ,NUM,7,28012,1,Puerta Calle,1,Abierto,10,,PB,DR,,,TAPAS & MAS,1,Anual,1,Abierta,4.32,4.32,22/05/2020,20006658,1,93000,CALLE                   ,BARCELONA                                         ,NUM,7,  ,Plaza peatonal,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,3,3.0,6,6.0,  
17549,280030268,6,TETUAN              ,602,CUATRO CAMINOS      ,11029291,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,89,28046,1,Puerta Calle,1,Abierto,20,,SO,03,,,NEW YORK BURGUER,1,Anual,1,Abierta,34.07,34.07,18/05/2020,31035661,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,89, B,Calle peatonal,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,6,6.0,22,22.0,  
17567,280022267,5,CHAMARTIN           ,503,CIUDAD JARDIN       ,11024246,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,208,28002,1,Puerta Calle,1,Abierto,20,,PB,01,,,LAZAHURDA,1,Anual,1,Abierta,32.4,32.4,23/05/2020,11024246,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,208, A,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,10,10.0,33,33.0, A
17558,40002646,4,SALAMANCA           ,405,LISTA               ,11019094,1,411300,CALLE                   ,JUAN BRAVO                                        ,NUM,52,28006,1,Puerta Calle,1,Abierto,20,,PB,,,,CORNER CAFÉ,1,Anual,1,Abierta,18.17,18.17,22/05/2020,11019091,1,206100,CALLE                   ,CONDE DE PEÑALVER                                 ,NUM,76,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,6,6.0,19,19.0,  
17570,270379904,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11026837,1,747500,CALLE                   ,TORPEDERO TUCUMAN                                 ,NUM,28,28016,1,Puerta Calle,1,Abierto,10,,PB,01,,,BAR ESTEBANEZ,1,Anual,1,Abierta,50.15,19.31,25/05/2020,11026837,1,747500,CALLE                   ,TORPEDERO TUCUMAN                                 ,NUM,28,  ,Acera,00:00:00,00:00:00,00:00:00,00:00:00,0,0.0,13,0.0,44,0.0,  
17562,10003018,1,CENTRO              ,104,JUSTICIA            ,11004328,1,373600,CALLE                   ,INFANTAS                                          ,NUM,18,28004,1,Puerta Calle,1,Abierto,10,,PB,01,,,NO DETERMINADO,1,Anual,1,Abierta,27.47,27.47,22/05/2020,11004541,1,771000,PLAZA                   ,PEDRO ZEROLO                                      ,NUM,1,  ,Plaza peatonal,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,8,8.0,30,30.0,  
17574,270526749,5,CHAMARTIN           ,506,CASTILLA            ,11027131,1,253900,PLAZA                   ,DUQUE DE PASTRANA                                 ,NUM,2,28036,1,Puerta Calle,1,Abierto,10,,PB,02,,,EL DOKE,1,Anual,1,Abierta,14.58,14.58,26/05/2020,11027131,1,253900,PLAZA                   ,DUQUE DE PASTRANA                                 ,NUM,2,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,4,4.0,14,14.0,  
